0.7577871220626781 , 0.23258900920808384 , 0.7189781223981258
0.3095331739817154 , 0.622963245265198 , 0.8021328550942198
0.2727272052379377 , 0.8083655334438091 , 0.6480533759499133
0.2934603676775447 , 0.6648465689294931 , 0.7785223242174024
0.267373982933798 , 0.37943737668299365 , 0.9222982984722096
0.17093062749102594 , 0.07911635957893752 , 0.9880317737410672
0.4089340028980518 , 0.48711672737613176 , 0.841314210364288
0.32826603198612936 , 0.3745114248543395 , 0.9093601769390939
0.3361946117534901 , 0.8961827547708406 , 0.43765566697486535
0.7437127888323881 , 0.45100090199306764 , 0.6244438565302877
0.41878993422526567 , 0.2873468943347263 , 0.9053373195138975
0.3788984178200644 , 0.707915308988785 , 0.7082638957628176
0.19300724257783497 , 0.27211621525138285 , 0.961431952174089
0.8660658933750928 , 0.3819176805266186 , 0.4703705447184481
0.19509768023679497 , 0.8830480168046535 , 0.5668743402585609
0.36023710952183785 , 0.8760180769734676 , 0.4684839542583626
0.7462738718258066 , 0.28182477526647953 , 0.7137748456899043
0.1954854160314835 , 0.21559794292876583 , 0.9709308311042344
0.6819581863909111 , 0.10597503253302791 , 0.8060491057880678
0.8771393270902799 , 0.057062788338876215 , 0.6103486666183151
0.23249573039880655 , 0.36643735040521885 , 0.9328097104919026
0.653407913040186 , 0.7305972411339811 , 0.3399474267727984
0.332907914209316 , 0.47139820720462455 , 0.8737068466585826
0.9693580388201298 , 0.21288935891519703 , 0.2467478149448198
0.12125021744379672 , 0.687062294204981 , 0.8006472827294732
0.5674307045881073 , 0.44780118549975084 , 0.7816099192840084
0.09983466443070865 , 0.193290828109751 , 0.9839682551487248
0.012564507738561548 , 0.7633505938577605 , 0.7471823187470157
0.09396263563365603 , 0.28446067476051023 , 0.9691419583398928
0.9961717343474963 , 0.00022421645244870435 , 0.19696952481149912
0.32975681223400777 , 0.5466749698466161 , 0.8398596336358596
0.9431140048994409 , 0.19735327351582357 , 0.4152210738600185
0.17605393234136568 , 0.4415426247110792 , 0.9181678738050638
0.5335114854017101 , 0.5119918523759889 , 0.7681384378425699
0.9783952557332756 , 0.023481825164410657 , 0.3481296898639955
0.5570316453330895 , 0.006806533652172231 , 0.8835144482755445
0.6353426880325937 , 0.3452064927418566 , 0.7814329052495486
0.8056323924330338 , 0.08457301819297747 , 0.7005464120437831
0.4911891162471367 , 0.23716175183297075 , 0.8889545252425851
0.8097470209629639 , 0.05307647115171906 , 0.698973086241973
0.11258007189466424 , 0.4733866212062862 , 0.9138718552840503
0.7220057824154921 , 0.060406128551147256 , 0.780277541925049
0.7377416244028995 , 0.4616630493315762 , 0.623686435455647
0.9514111903105553 , 0.20496580908964174 , 0.3751691422009414
0.32706761380806926 , 0.5728975279492389 , 0.8266127978003199
0.4712875680895525 , 0.01605836246120011 , 0.9195832064323886
0.2741229543081348 , 0.3060144873899123 , 0.9402367516790293
0.33204964964480144 , 0.6308586039794432 , 0.7893165332396479
