0,0
28,28
8,8
1,1
12,12
18,18
2,2
29,29
7,7
3,3
28,28
29,29
4,4
21,21
19,19
5,5
1,1
7,7
6,6
5,5
21,21
7,7
12,12
24,24
8,8
16,16
22,22
9,9
31,31
12,12
10,10
25,25
29,29
11,11
6,6
20,20
12,12
3,3
8,8
13,13
11,11
0,0
14,14
11,11
27,27
15,15
10,10
14,14
16,16
19,19
14,14
17,17
5,5
25,25
18,18
21,21
24,24
19,19
3,3
22,22
20,20
12,12
25,25
21,21
20,20
24,24
22,22
17,17
15,15
23,23
25,25
0,0
24,24
14,14
21,21
25,25
21,21
14,14
26,26
27,27
13,13
27,27
7,7
2,2
28,28
3,3
9,9
29,29
16,16
19,19
30,30
12,12
27,27
31,31
9,9
13,13
0.6167623,0.3531531
0.7424303,0.3597635
0.1674161,0.5658002
0.02720244,0.4473564
0.6427337,0.971844
0.6802715,0.4209565
0.1569554,0.8208341
0.4488781,0.2867556
0.1765517,0.9644629
0.2477455,0.5754923
0.5446635,0.276958
0.7436716,0.2613644
0.8377563,0.2036166
0.4626051,0.03998186
0.785835,0.05053656
0.01660431,0.370283
0.3164184,0.792784
0.831323,0.7277107
0.5167181,0.6757221
0.5915921,0.3616166
0.04020755,0.9797253
0.8098576,0.3596467
0.8495548,0.8287379
0.6205368,0.7567442
0.5826558,0.8790153
0.4762103,0.3714173
0.9347693,0.02583074
0.5056835,0.02554581
0.4714216,0.6865649
0.2783262,0.2725904
0.8491408,0.3336047
0.85146,0.8058223
0.6407203,0.1822259
0.5550202,0.6967521
0.9487507,0.2798763
0.5758567,0.7764785
0.1898917,0.3113574
0.1492603,0.1741001
0.2583661,0.2680893
0.4887096,0.6450029
0.9079484,0.6251358
0.4811317,0.4080266
0.1118831,0.4270756
0.08338956,0.6290775
0.3784428,0.4657315
0.4807824,0.4085407
0.8924506,0.4291158
0.7991672,0.08123121
0.7206117,0.2562862
0.1543834,0.8244149
0.3179836,0.7664968
0.8156503,0.7114272
0.7589882,0.5169338
0.4380209,0.2096849
0.2119562,0.7735807
0.5812962,0.4115217
0.1950587,0.8629657
0.08324332,0.3527211
0.1534239,0.8410079
0.6992564,0.2016662
0.4600339,0.4652041
0.9015847,0.4684581
0.336585,0.6933605
0.1834268,0.2369282
0.4726123,0.3059044
0.4133556,0.9795815
0.410327,0.5514906
